Datetime,Tweet Id,Text,URL,User
2023-03-10 22:52:48+00:00,1634326464500736002,Yhoo Blaqboi what have you done 😴😴 #BBTitans,https://twitter.com/Mam_Xesibe/status/1634326464500736002,https://twitter.com/Mam_Xesibe
2023-03-10 22:52:28+00:00,1634326382208483328,I love them so much yhoo #BBTitans https://t.co/2u9yZndQ0F,https://twitter.com/TG0011966/status/1634326382208483328,https://twitter.com/TG0011966
2023-03-10 22:51:38+00:00,1634326173982310406,"Thabang said a whole of nothing but he is still young he will figure it out soon , yhoo YouTube channel can’t be your focus after this exposure #BBTitans",https://twitter.com/Ame_Mooh/status/1634326173982310406,https://twitter.com/Ame_Mooh
2023-03-10 22:50:56+00:00,1634325998224244736,@Chantel997 😂😂😂😂😂😂yhoo they 4get hr all the tym,https://twitter.com/preciouszainah1/status/1634325998224244736,https://twitter.com/preciouszainah1
2023-03-10 22:50:24+00:00,1634325860877496320,"@ZeehZikodeh 😂😂😂😂. Yhoo Mfethu, I've been saying they're busy rejoicing and having time of their lifes, how much are the streets paying him?",https://twitter.com/MmamaVosloo/status/1634325860877496320,https://twitter.com/MmamaVosloo
2023-03-10 22:48:21+00:00,1634325345485611009,"@Kenanao77782029 Yhoo too much🥺

TSATSII PYJAMA PARTY 
TSATSII THE HOST
#Tsatsii #TsatsiiMadiba #BBTitans",https://twitter.com/Mandyy_134/status/1634325345485611009,https://twitter.com/Mandyy_134
2023-03-10 22:47:38+00:00,1634325167328354304,yhoo i’m annoyed mahn,https://twitter.com/ndeshyyyy/status/1634325167328354304,https://twitter.com/ndeshyyyy
2023-03-10 22:45:41+00:00,1634324675965894656,Lemme go and watch #TheGloryPart2 until all the speeches are done yhoo https://t.co/8pAYlxWmcQ,https://twitter.com/LesegoLaone/status/1634324675965894656,https://twitter.com/LesegoLaone
2023-03-10 22:42:31+00:00,1634323877131169793,We want sleep and we must listen to aspire to perspire??? Yhoo when I catch Black 😭😭😭 #BBTitans,https://twitter.com/Sinesipho_mqw/status/1634323877131169793,https://twitter.com/Sinesipho_mqw
2023-03-10 22:42:15+00:00,1634323812106862592,"This is supposed to be fun yhoo Blaqboi's timing 😭🙄

#BBTitans",https://twitter.com/ViinohLegodi/status/1634323812106862592,https://twitter.com/ViinohLegodi
2023-03-10 22:42:08+00:00,1634323780058202113,blaqboi is boring i can’t deal 😭it’s a fvcking party yhoo,https://twitter.com/pearl_uc/status/1634323780058202113,https://twitter.com/pearl_uc
2023-03-10 22:40:56+00:00,1634323481570467848,Yhoo blaqboi will kill my babe party sana 🤧,https://twitter.com/Zama_rsa/status/1634323481570467848,https://twitter.com/Zama_rsa
2023-03-10 22:39:38+00:00,1634323152778952704,blaq please mahn yhoo,https://twitter.com/ndeshyyyy/status/1634323152778952704,https://twitter.com/ndeshyyyy
2023-03-10 22:36:48+00:00,1634322440007344128,"This man said when will it make sense to meet and do I not go all the way to give the itinerary yhoo.. I'm so done shame and gone.
But at least he appreciates my thoughts",https://twitter.com/Pumi_vee/status/1634322440007344128,https://twitter.com/Pumi_vee
2023-03-10 22:24:53+00:00,1634319442669649920,"but come nominations they never forget my girl's name😭😭yhoo 

#BBTitans",https://twitter.com/MmamaVosloo/status/1634319442669649920,https://twitter.com/MmamaVosloo
2023-03-10 22:20:57+00:00,1634318449332695040,@Khloe__Bella Yhoo💔,https://twitter.com/Mqulusi9/status/1634318449332695040,https://twitter.com/Mqulusi9
2023-03-10 22:18:03+00:00,1634317721759252480,"@Mrs_Gaorutwe Yhoo Baba Mthethwa is a bore, Tshepo Maimane yena is trying to be like the of the best Cebo Manyaapelo of which he's not even close. When Sfiso Ngobeni touches the ball he always say ge o se monate ga o monate. Yhho batho ba ba bora",https://twitter.com/Thabo2210/status/1634317721759252480,https://twitter.com/Thabo2210
2023-03-10 22:16:54+00:00,1634317432461357058,Tickets for entrance???yhoo,https://twitter.com/LesegoLaone/status/1634317432461357058,https://twitter.com/LesegoLaone
2023-03-10 22:14:19+00:00,1634316781375430658,@Mrs_Gaorutwe I used to defend him on arguments now I'm very desapointed yhoo!! https://t.co/VBiGcm0Isa,https://twitter.com/hlomlasokani/status/1634316781375430658,https://twitter.com/hlomlasokani
2023-03-10 22:12:06+00:00,1634316224900235264,"Tsatsii best in event planning yhoo see content I’m so proud of her 

For any event marriage/funeral/naming ceremony call @tsatsii5 #BBTitans https://t.co/x2fxcWGb7U",https://twitter.com/c2bx75/status/1634316224900235264,https://twitter.com/c2bx75
2023-03-10 22:11:45+00:00,1634316133837709313,@FattahFattahh ومصر في طريقها لهدم صرحا الغزل النسيج في المحلة الكبرى  كما هدمت  صناعة الاثاث في دمياط,https://twitter.com/EmamYhoo/status/1634316133837709313,https://twitter.com/EmamYhoo
2023-03-10 22:04:31+00:00,1634314316286443521,@tiisetso_metlae Yhoo where else ??? Haai wena,https://twitter.com/mwaqu10/status/1634314316286443521,https://twitter.com/mwaqu10
2023-03-10 22:03:43+00:00,1634314114116755456,@TwoKhosi Yhoo🙆‍♀️😂🤣😂 https://t.co/wsJIqkpMh6,https://twitter.com/BekxMandha/status/1634314114116755456,https://twitter.com/BekxMandha
2023-03-10 21:59:15+00:00,1634312988596264962,"Her thighs are now thick yhoo.
Slim-thick 🤲🏼🔥",https://twitter.com/DWumz/status/1634312988596264962,https://twitter.com/DWumz
2023-03-10 21:56:00+00:00,1634312171403333632,can those two finish yhoo,https://twitter.com/ndeshyyyy/status/1634312171403333632,https://twitter.com/ndeshyyyy
2023-03-10 21:54:53+00:00,1634311889176887297,@AngeSirri But it stresses me yhoo,https://twitter.com/asfa_quin/status/1634311889176887297,https://twitter.com/asfa_quin
2023-03-10 21:54:45+00:00,1634311858093010944,"@fulukiez @TshiamoTeke @Thabang_Tooi Please finish the remaining alphabets.     Lol I grew up in deep KwaZulu natal, I’m shocked 🤣🤣. My preschool teachers will pay for their sins yhoo 😩",https://twitter.com/TotoRN/status/1634311858093010944,https://twitter.com/TotoRN
2023-03-10 21:51:51+00:00,1634311127499698177,"Kanti when is the party starting? Yhoo I'm now tired.
#BBTitans",https://twitter.com/Cleongel/status/1634311127499698177,https://twitter.com/Cleongel
2023-03-10 21:51:47+00:00,1634311110206672896,@mumiyo_ Yhoo😂😂😂🤣🤣🤣,https://twitter.com/C_Queen999/status/1634311110206672896,https://twitter.com/C_Queen999
2023-03-10 21:51:20+00:00,1634310997606318082,Yhoo the comments 😳😳,https://twitter.com/Nique1Tall/status/1634310997606318082,https://twitter.com/Nique1Tall
2023-03-10 21:48:10+00:00,1634310198578872323,@SizakeleKhoza4 Wow Izitho Yhoo,https://twitter.com/MatshayaMyekeni/status/1634310198578872323,https://twitter.com/MatshayaMyekeni
2023-03-10 21:47:56+00:00,1634310139875344384,There's really no need to hype your fave while trash talking another HM. Sadly it's always gonna be women against women yhoo ayy #BBTitans,https://twitter.com/Nothand94691290/status/1634310139875344384,https://twitter.com/Nothand94691290
2023-03-10 21:42:46+00:00,1634308840467447817,"@JayJaySarps They are finally back, fucking happy for them yhoo",https://twitter.com/BlessingItodo8/status/1634308840467447817,https://twitter.com/BlessingItodo8
2023-03-10 21:41:53+00:00,1634308619620474882,@PhillyPonks @DaniiUloko She is proud yhooo yhoo this girl low self esteem,https://twitter.com/OlwethuRwaxa/status/1634308619620474882,https://twitter.com/OlwethuRwaxa
